id,Party_ID,Party,Votes,Municipality
17,113,IRDK - INICIATIVA E RE DEMOKRATIKE E KOSOVËS,14,Pejë
17,126,G.I.SRPSKA,708,Pejë
17,130,Samostalna Liberalna Stranka - SLS,136,Pejë
17,130,SAMOSTALNA LIBERALNA STRANKA - SLS,24,Pejë
17,131,LËVIZJA SOCIALE E KOSOVËS,209,Pejë
17,136,Crnogorska Liberalna Stranka - CLS,6,Pejë
17,136,CRNOGORSKA LIBERALNA STRANKA - CLS,29,Pejë
17,137,INICIJATIVA-SABAHUDIN CIRIKOVIC,394,Pejë
17,40,NCPK - NARODNA CRNOGORSKA PARTIJA KOSOVA,74,Pejë
17,48,PREBK - PARTIA ROME E BASHKUAR E KOSOVËS,117,Pejë
17,49,SDA-SDSG,674,Pejë
17,50,VAKAT - KOALICIJA VAKAT,667,Pejë
17,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),399,Pejë
17,55,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS (PSHDK),5,Pejë
17,61,LËVIZJA VETËVENDOSJE!,2193,Pejë
17,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,11283,Pejë
17,67,NOVA SNAGA,71,Pejë
17,70,Partia e Drejtësisë - PD,1652,Pejë
17,70,PARTIA E DREJTËSISË - PD,25,Pejë
17,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,11514,Pejë
17,87,PDKI - Partia Demokristiane Për Integrim,177,Pejë
17,87,PDKI - PARTIA DEMOKRISTIANE PËR INTEGRIM,1,Pejë
17,89,AKR - ALEANCA KOSOVA E RE,783,Pejë
17,92,BSDAK - BOŠNJACKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,68,Pejë
17,94,BALLI KOMBËTAR I KOSOVËS - BKK,142,Pejë
17,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,6556,Pejë
18,121,Lëvizja Për Bashkim - LB,667,Podujevë
18,121,LËVIZJA PËR BASHKIM - LB,15,Podujevë
18,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,64,Podujevë
18,122,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,3,Podujevë
18,126,G.I.SRPSKA,82,Podujevë
18,61,LËVIZJA VETËVENDOSJE!,2758,Podujevë
18,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,3153,Podujevë
18,70,Partia e Drejtësisë - PD,335,Podujevë
18,70,PARTIA E DREJTËSISË - PD,15,Podujevë
18,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,15245,Podujevë
18,89,AKR - ALEANCA KOSOVA E RE,1159,Podujevë
18,94,BALLI KOMBËTAR I KOSOVËS - BKK,411,Podujevë
18,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,176,Podujevë
18,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,12147,Podujevë
19,102,KDTP - Kosova Demokratik Türk Partisi,792,Prishtinë
19,102,KDTP - KOSOVA DEMOKRATIK TÜRK PARTISI,10,Prishtinë
19,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,134,Prishtinë
19,118,PSD - Partia Socialdemokrate e Kosovës,477,Prishtinë
19,118,PSD - PARTIA SOCIALDEMOKRATE E KOSOVËS,8,Prishtinë
19,120,Partia e Fortë - PF,1554,Prishtinë
19,120,PARTIA E FORTË - PF,16,Prishtinë
19,121,Lëvizja Për Bashkim - LB,2879,Prishtinë
19,121,LËVIZJA PËR BASHKIM - LB,38,Prishtinë
19,126,G.I.SRPSKA,902,Prishtinë
19,47,IQ GRUPIMI TRADICIONAL SHQIPTAR,171,Prishtinë
19,60,KOSOVA TÜRK BIRLIGI - KTB,111,Prishtinë
19,61,LËVIZJA VETËVENDOSJE!,16014,Prishtinë
19,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5591,Prishtinë
19,67,NOVA SNAGA,110,Prishtinë
19,70,Partia e Drejtësisë - PD,2423,Prishtinë
19,70,PARTIA E DREJTËSISË - PD,53,Prishtinë
19,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,29366,Prishtinë
19,89,AKR - ALEANCA KOSOVA E RE,5990,Prishtinë
19,90,KTAP - KOSOVA TÜRK ADALET PARTISI,517,Prishtinë
19,92,BSDAK - BOŠNJACKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,77,Prishtinë
19,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,12256,Prishtinë
2,113,IRDK - Iniciativa e Re Demokratike e Kosovës,444,Gjakovë
2,113,IRDK - INICIATIVA E RE DEMOKRATIKE E KOSOVËS,17,Gjakovë
2,118,PSD - Partia Socialdemokrate e Kosovës,53,Gjakovë
2,118,PSD - PARTIA SOCIALDEMOKRATE E KOSOVËS,3,Gjakovë
2,121,Lëvizja Për Bashkim - LB,218,Gjakovë
2,121,LËVIZJA PËR BASHKIM - LB,5,Gjakovë
2,126,G.I.SRPSKA,147,Gjakovë
2,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),3858,Gjakovë
2,55,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS (PSHDK),69,Gjakovë
2,61,LËVIZJA VETËVENDOSJE!,2442,Gjakovë
2,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,10208,Gjakovë
2,70,Partia e Drejtësisë - PD,1109,Gjakovë
2,70,PARTIA E DREJTËSISË - PD,31,Gjakovë
2,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5117,Gjakovë
2,87,PDKI - Partia Demokristiane Për Integrim,728,Gjakovë
2,87,PDKI - PARTIA DEMOKRISTIANE PËR INTEGRIM,13,Gjakovë
2,89,AKR - ALEANCA KOSOVA E RE,10066,Gjakovë
2,94,BALLI KOMBËTAR I KOSOVËS - BKK,91,Gjakovë
2,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,6762,Gjakovë
20,102,KDTP - Kosova Demokratik Türk Partisi,3637,Prizren
20,102,KDTP - KOSOVA DEMOKRATIK TÜRK PARTISI,41,Prizren
20,104,GRAÐANSKA INICIJATIVA PRIZREN,133,Prizren
20,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,228,Prizren
20,113,IRDK - Iniciativa e Re Demokratike e Kosovës,13,Prizren
20,113,IRDK - INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Prizren
20,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,59,Prizren
20,122,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,1,Prizren
20,126,G.I.SRPSKA,442,Prizren
20,130,Samostalna Liberalna Stranka - SLS,20,Prizren
20,130,SAMOSTALNA LIBERALNA STRANKA - SLS,18,Prizren
20,43,USB - UJEDINJENA STRANKA BOŠNJAKA,279,Prizren
20,48,PREBK - PARTIA ROME E BASHKUAR E KOSOVËS,279,Prizren
20,49,SDA-SDSG,49,Prizren
20,50,VAKAT - KOALICIJA VAKAT,2710,Prizren
20,61,LËVIZJA VETËVENDOSJE!,4180,Prizren
20,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5278,Prizren
20,63,PK - PARTIA KONSERVATORE E KOSOVËS,1743,Prizren
20,64,CDU - CENTAR DEMOKRATSKE UNIJE,1055,Prizren
20,70,Partia e Drejtësisë - PD,827,Prizren
20,70,PARTIA E DREJTËSISË - PD,28,Prizren
20,74,BD - BASHKIMI DEMOKRATIK,5728,Prizren
20,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,13475,Prizren
20,85,NISMA QYTETARE PËR PRIZRENIN,922,Prizren
20,89,AKR - ALEANCA KOSOVA E RE,1123,Prizren
20,90,KTAP - KOSOVA TÜRK ADALET PARTISI,1263,Prizren
20,94,BALLI KOMBËTAR I KOSOVËS - BKK,176,Prizren
20,97,NDS - NOVA DEMOKRATSKA STRANKA,2834,Prizren
20,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,15959,Prizren
21,100,ARBEN THAQI,265,Skënderaj
21,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,142,Skënderaj
21,121,Lëvizja Për Bashkim - LB,179,Skënderaj
21,121,LËVIZJA PËR BASHKIM - LB,5,Skënderaj
21,131,LËVIZJA SOCIALE E KOSOVËS,190,Skënderaj
21,61,LËVIZJA VETËVENDOSJE!,813,Skënderaj
21,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,446,Skënderaj
21,70,Partia e Drejtësisë - PD,355,Skënderaj
21,70,PARTIA E DREJTËSISË - PD,15,Skënderaj
21,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,537,Skënderaj
21,81,HYSNI REXHEPI,185,Skënderaj
21,89,AKR - ALEANCA KOSOVA E RE,364,Skënderaj
21,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,15653,Skënderaj
22,121,Lëvizja Për Bashkim - LB,491,Shtime
22,121,LËVIZJA PËR BASHKIM - LB,3,Shtime
22,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,68,Shtime
22,122,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,0,Shtime
22,61,LËVIZJA VETËVENDOSJE!,1122,Shtime
22,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,904,Shtime
22,70,Partia e Drejtësisë - PD,274,Shtime
22,70,PARTIA E DREJTËSISË - PD,4,Shtime
22,76,ISUF MUSLIJA,26,Shtime
22,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2668,Shtime
22,89,AKR - ALEANCA KOSOVA E RE,230,Shtime
22,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,129,Shtime
22,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,5348,Shtime
23,126,G.I.SRPSKA,2987,Shtërpcë
23,130,Samostalna Liberalna Stranka - SLS,2545,Shtërpcë
23,130,SAMOSTALNA LIBERALNA STRANKA - SLS,64,Shtërpcë
23,61,LËVIZJA VETËVENDOSJE!,461,Shtërpcë
23,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,66,Shtërpcë
23,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,425,Shtërpcë
23,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,926,Shtërpcë
24,103,BEQIR GASHI,223,Suharekë
24,121,Lëvizja Për Bashkim - LB,198,Suharekë
24,121,LËVIZJA PËR BASHKIM - LB,8,Suharekë
24,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,154,Suharekë
24,122,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,4,Suharekë
24,126,G.I.SRPSKA,134,Suharekë
24,142,ISUF HOXHA,187,Suharekë
24,61,LËVIZJA VETËVENDOSJE!,1680,Suharekë
24,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,8492,Suharekë
24,70,Partia e Drejtësisë - PD,515,Suharekë
24,70,PARTIA E DREJTËSISË - PD,9,Suharekë
24,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,8882,Suharekë
24,89,AKR - ALEANCA KOSOVA E RE,122,Suharekë
24,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,7484,Suharekë
25,112,NISMA QYTETARE PËR FERIZAJ,1001,Ferizaj
25,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,728,Ferizaj
25,122,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,9,Ferizaj
25,126,G.I.SRPSKA,380,Ferizaj
25,61,LËVIZJA VETËVENDOSJE!,4108,Ferizaj
25,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5520,Ferizaj
25,70,Partia e Drejtësisë - PD,730,Ferizaj
25,70,PARTIA E DREJTËSISË - PD,12,Ferizaj
25,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,13403,Ferizaj
25,89,AKR - ALEANCA KOSOVA E RE,1986,Ferizaj
25,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,527,Ferizaj
25,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,15204,Ferizaj
26,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,172,Viti
26,45,EKREM ABAZI,384,Viti
26,53,FESTIM XHYMSHITI,175,Viti
26,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),209,Viti
26,55,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS (PSHDK),5,Viti
26,61,LËVIZJA VETËVENDOSJE!,3114,Viti
26,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,3313,Viti
26,70,Partia e Drejtësisë - PD,245,Viti
26,70,PARTIA E DREJTËSISË - PD,1,Viti
26,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,6253,Viti
26,80,HSK - HRVATSKA STRANKA KOSOVA,253,Viti
26,89,AKR - ALEANCA KOSOVA E RE,900,Viti
26,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,4065,Viti
27,102,KDTP - Kosova Demokratik Türk Partisi,488,Vushtrri
27,102,KDTP - KOSOVA DEMOKRATIK TÜRK PARTISI,4,Vushtrri
27,121,Lëvizja Për Bashkim - LB,505,Vushtrri
27,121,LËVIZJA PËR BASHKIM - LB,15,Vushtrri
27,126,G.I.SRPSKA,538,Vushtrri
27,130,Samostalna Liberalna Stranka - SLS,317,Vushtrri
27,130,SAMOSTALNA LIBERALNA STRANKA - SLS,9,Vushtrri
27,61,LËVIZJA VETËVENDOSJE!,2837,Vushtrri
27,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5084,Vushtrri
27,70,Partia e Drejtësisë - PD,1293,Vushtrri
27,70,PARTIA E DREJTËSISË - PD,31,Vushtrri
27,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5418,Vushtrri
27,89,AKR - ALEANCA KOSOVA E RE,1263,Vushtrri
27,90,KTAP - KOSOVA TÜRK ADALET PARTISI,107,Vushtrri
27,96,ZAJEDNICKA BUDUCNOST,283,Vushtrri
27,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,9641,Vushtrri
28,126,G.I.SRPSKA,1961,Zubin Potoku
28,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,28,Zubin Potoku
28,67,NOVA SNAGA,53,Zubin Potoku
28,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,275,Zubin Potoku
28,98,SOCIJALDEMOKRATIJA - SD,100,Zubin Potoku
28,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,199,Zubin Potoku
3,107,INICIATIVA QYTETARE PËR DRENASIN,3236,Drenas
3,61,LËVIZJA VETËVENDOSJE!,901,Drenas
3,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,837,Drenas
3,70,Partia e Drejtësisë - PD,352,Drenas
3,70,PARTIA E DREJTËSISË - PD,18,Drenas
3,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1010,Drenas
3,88,FATMIR DUGOLLI,453,Drenas
3,89,AKR - ALEANCA KOSOVA E RE,479,Drenas
3,91,INICIATIVA QYTETARE PËR NDRYSHIM,312,Drenas
3,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,13550,Drenas
30,109,INICIATIVA QYTETARE PËR MALISHEVËN,7806,Malishevë
30,121,Lëvizja Për Bashkim - LB,122,Malishevë
30,121,LËVIZJA PËR BASHKIM - LB,3,Malishevë
30,61,LËVIZJA VETËVENDOSJE!,1332,Malishevë
30,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,799,Malishevë
30,70,Partia e Drejtësisë - PD,294,Malishevë
30,70,PARTIA E DREJTËSISË - PD,3,Malishevë
30,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5952,Malishevë
30,89,AKR - ALEANCA KOSOVA E RE,514,Malishevë
30,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,6245,Malishevë
31,61,LËVIZJA VETËVENDOSJE!,363,Junik
31,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,895,Junik
31,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,832,Junik
31,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,289,Junik
32,102,KDTP - Kosova Demokratik Türk Partisi,739,Mamushë
32,102,KDTP - KOSOVA DEMOKRATIK TÜRK PARTISI,17,Mamushë
32,60,KOSOVA TÜRK BIRLIGI - KTB,170,Mamushë
32,90,KTAP - KOSOVA TÜRK ADALET PARTISI,1144,Mamushë
32,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,112,Mamushë
33,61,LËVIZJA VETËVENDOSJE!,799,Hani i Elezit
33,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1399,Hani i Elezit
33,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1069,Hani i Elezit
33,89,AKR - ALEANCA KOSOVA E RE,57,Hani i Elezit
33,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1576,Hani i Elezit
34,108,SAVEZ KOSOVSKIH SRBA,2644,Graçanicë
34,126,G.I.SRPSKA,4413,Graçanicë
34,130,Samostalna Liberalna Stranka - SLS,1150,Graçanicë
34,130,SAMOSTALNA LIBERALNA STRANKA - SLS,52,Graçanicë
34,136,Crnogorska Liberalna Stranka - CLS,163,Graçanicë
34,136,CRNOGORSKA LIBERALNA STRANKA - CLS,8,Graçanicë
34,42,GRAÐANSKA INICIJATIVA SIMONIDA,28,Graçanicë
34,54,JEDINSTVENA SRPSKA LISTA VIDOVDAN,675,Graçanicë
34,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,39,Graçanicë
34,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,158,Graçanicë
34,84,SAVEZ ROMA KOSOVA,132,Graçanicë
34,98,SOCIJALDEMOKRATIJA - SD,179,Graçanicë
34,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,114,Graçanicë
35,126,G.I.SRPSKA,1058,Ranillug
35,130,Samostalna Liberalna Stranka - SLS,553,Ranillug
35,130,SAMOSTALNA LIBERALNA STRANKA - SLS,25,Ranillug
35,134,SRPSKA NARODNA PARTIJA KOSOVA - SNPK,1038,Ranillug
35,57,GI ZA KOSOVSKO POMORAVLJE,183,Ranillug
35,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,16,Ranillug
35,98,SOCIJALDEMOKRATIJA - SD,80,Ranillug
